,N0 [atoms/b-cm],ZAID,XS [barns],MT,T chamber [Kelvin],P chamber [Pa],Theta,Xe Conc [atoms/b-cm]
186,0.0,621490,5507.5143622760725,102,1693.0,2683750.0,60.0,0.0
187,0.0,621500,9.117730542959716,102,1693.0,2683750.0,60.0,0.0
188,0.0,621510,774.949379864383,102,1693.0,2683750.0,60.0,0.0
189,0.0,621520,53.30548813109803,102,1693.0,2683750.0,60.0,0.0
190,0.0,621530,93.72591742598333,102,1693.0,2683750.0,60.0,0.0
191,0.0,621540,1.0857394792709052,102,1693.0,2683750.0,60.0,0.0
192,0.0,631510,618.890153290937,102,1693.0,2683750.0,60.0,0.0
193,0.0,631520,651.4379243775205,102,1693.0,2683750.0,60.0,0.0
194,0.0,631530,38.61893012980433,102,1693.0,2683750.0,60.0,0.0
195,0.0,631540,171.80383824427614,102,1693.0,2683750.0,60.0,0.0
196,0.0,631550,517.9088427943553,102,1693.0,2683750.0,60.0,0.0
197,0.0,631560,31.23014384825199,102,1693.0,2683750.0,60.0,0.0
198,0.0,631570,17.70402855949413,102,1693.0,2683750.0,60.0,0.0
199,0.0,641520,53.909015148320286,102,1693.0,2683750.0,60.0,0.0
200,0.0,641540,8.556384809933766,102,1693.0,2683750.0,60.0,0.0
201,0.0,641550,2691.316913057415,102,1693.0,2683750.0,60.0,0.0
202,0.0,641560,1.6687512455739208,102,1693.0,2683750.0,60.0,0.0
203,0.0,641570,11443.387330046264,102,1693.0,2683750.0,60.0,0.0
204,0.0,641580,1.1378441026760204,102,1693.0,2683750.0,60.0,0.0
205,0.0,641600,0.22267312012782853,102,1693.0,2683750.0,60.0,0.0
206,0.0,651590,7.332813482884734,102,1693.0,2683750.0,60.0,0.0
207,0.0,651600,70.68084849515355,102,1693.0,2683750.0,60.0,0.0
208,0.0,661580,6.289838823570886,102,1693.0,2683750.0,60.0,0.0
209,0.0,661600,17.968767131621902,102,1693.0,2683750.0,60.0,0.0
210,0.0,661610,52.24400736030642,102,1693.0,2683750.0,60.0,0.0
211,0.0,661620,47.591004556145926,102,1693.0,2683750.0,60.0,0.0
