,N0 [atoms/b-cm],ZAID,XS [barns],MT,T chamber [Kelvin],P chamber [Pa],Theta,Xe Conc [atoms/b-cm]
771,0.0,621540,0.0,18,468.0,489500.0,60.0,0.0
772,0.0,631510,0.0,18,468.0,489500.0,60.0,0.0
773,0.0,631520,0.0,18,468.0,489500.0,60.0,0.0
774,0.0,631530,0.0,18,468.0,489500.0,60.0,0.0
775,0.0,631540,0.0,18,468.0,489500.0,60.0,0.0
776,0.0,631550,0.0,18,468.0,489500.0,60.0,0.0
777,0.0,631560,0.0,18,468.0,489500.0,60.0,0.0
778,0.0,631570,0.0,18,468.0,489500.0,60.0,0.0
779,0.0,641520,0.0,18,468.0,489500.0,60.0,0.0
780,0.0,641540,0.0,18,468.0,489500.0,60.0,0.0
781,0.0,641550,0.0,18,468.0,489500.0,60.0,0.0
782,0.0,641560,0.0,18,468.0,489500.0,60.0,0.0
783,0.0,641570,0.0,18,468.0,489500.0,60.0,0.0
784,0.0,641580,0.0,18,468.0,489500.0,60.0,0.0
785,0.0,641600,0.0,18,468.0,489500.0,60.0,0.0
786,0.0,651590,0.0,18,468.0,489500.0,60.0,0.0
787,0.0,651600,0.0,18,468.0,489500.0,60.0,0.0
788,0.0,661580,0.0,18,468.0,489500.0,60.0,0.0
789,0.0,661600,0.0,18,468.0,489500.0,60.0,0.0
790,0.0,661610,0.0,18,468.0,489500.0,60.0,0.0
791,0.0,661620,0.0,18,468.0,489500.0,60.0,0.0
792,0.0,661630,0.0,18,468.0,489500.0,60.0,0.0
793,0.0,661640,0.0,18,468.0,489500.0,60.0,0.0
794,0.0,671650,0.0,18,468.0,489500.0,60.0,0.0
795,0.0,673660,0.0,18,468.0,489500.0,60.0,0.0
796,0.0,681640,0.0,18,468.0,489500.0,60.0,0.0
797,0.0,681660,0.0,18,468.0,489500.0,60.0,0.0
798,0.0,681670,0.0,18,468.0,489500.0,60.0,0.0
799,0.0,681680,0.0,18,468.0,489500.0,60.0,0.0
800,0.0,681700,0.0,18,468.0,489500.0,60.0,0.0
801,0.0,70140,0.0,18,468.0,489500.0,60.0,0.0
802,0.0,70150,0.0,18,468.0,489500.0,60.0,0.0
803,0.0,80160,0.0,18,468.0,489500.0,60.0,0.0
804,0.0,80170,0.0,18,468.0,489500.0,60.0,0.0
805,0.0,822060,0.0,18,468.0,489500.0,60.0,0.0
806,0.0,822070,0.0,18,468.0,489500.0,60.0,0.0
807,0.0,822080,0.0,18,468.0,489500.0,60.0,0.0
808,0.0,832090,0.0,18,468.0,489500.0,60.0,0.0
809,0.0,882230,0.07227304550521216,18,468.0,489500.0,60.0,0.0
810,0.0,882240,0.0,18,468.0,489500.0,60.0,0.0
811,0.0,882250,0.0,18,468.0,489500.0,60.0,0.0
812,0.0,882260,4.596790533956883e-05,18,468.0,489500.0,60.0,0.0
813,0.0,892250,0.0,18,468.0,489500.0,60.0,0.0
814,0.0,892260,0.0,18,468.0,489500.0,60.0,0.0
815,0.0,892270,0.0019564503653774303,18,468.0,489500.0,60.0,0.0
816,0.0,902270,16.373010345858294,18,468.0,489500.0,60.0,0.0
817,0.0,902280,0.04000846293138879,18,468.0,489500.0,60.0,0.0
818,0.0,902290,8.409023019129936,18,468.0,489500.0,60.0,0.0
819,0.0,902300,0.03241267077765185,18,468.0,489500.0,60.0,0.0
820,0.0,902320,0.011854681211313564,18,468.0,489500.0,60.0,0.0
821,0.0,902340,0.005977007945275429,18,468.0,489500.0,60.0,0.0
822,0.0,912310,0.1549421146497204,18,468.0,489500.0,60.0,0.0
823,0.0,912320,91.5378326846674,18,468.0,489500.0,60.0,0.0
824,0.0,912330,0.039972439770590215,18,468.0,489500.0,60.0,0.0
825,0.0,922320,10.222480953196419,18,468.0,489500.0,60.0,0.0
826,0.0,922330,45.81627714122028,18,468.0,489500.0,60.0,0.0
827,0.0,922340,0.25662382993037997,18,468.0,489500.0,60.0,0.0
828,0.000184383,922350,40.4719991235226,18,468.0,489500.0,60.0,0.0
829,0.0,922360,0.16572543572104667,18,468.0,489500.0,60.0,0.0
830,0.0,922370,0.2640339002279153,18,468.0,489500.0,60.0,0.0
831,0.00073974,922380,0.050518870308571606,18,468.0,489500.0,60.0,0.0
832,0.0,922390,2.707100829399823,18,468.0,489500.0,60.0,0.0
833,0.0,922400,0.03352192457826959,18,468.0,489500.0,60.0,0.0
834,0.0,922410,0.12015964496905085,18,468.0,489500.0,60.0,0.0
835,0.0,932350,2.3018592824405615,18,468.0,489500.0,60.0,0.0
836,0.0,932360,226.51301014409725,18,468.0,489500.0,60.0,0.0
837,0.0,932370,0.28129966498013526,18,468.0,489500.0,60.0,0.0
838,0.0,932380,149.93716520120057,18,468.0,489500.0,60.0,0.0
839,0.0,932390,0.3149029913255203,18,468.0,489500.0,60.0,0.0
840,0.0,942360,23.665353384479346,18,468.0,489500.0,60.0,0.0
841,0.0,942370,154.16091558417295,18,468.0,489500.0,60.0,0.0
842,0.0,942380,1.7374996024871407,18,468.0,489500.0,60.0,0.0
843,0.0,942390,77.50503361656682,18,468.0,489500.0,60.0,0.0
844,0.0,942400,0.31580653630453465,18,468.0,489500.0,60.0,0.0
845,0.0,942410,88.72520758970272,18,468.0,489500.0,60.0,0.0
846,0.0,942420,0.22706115859293463,18,468.0,489500.0,60.0,0.0
847,0.0,942430,19.111623017261778,18,468.0,489500.0,60.0,0.0
848,0.0,942440,0.197929080056792,18,468.0,489500.0,60.0,0.0
849,0.0,942460,0.13370649303177115,18,468.0,489500.0,60.0,0.0
850,0.0,952410,0.6843058597573886,18,468.0,489500.0,60.0,0.0
851,0.0,952420,175.90206473789746,18,468.0,489500.0,60.0,0.0
852,0.0,952430,0.23318661036765348,18,468.0,489500.0,60.0,0.0
853,0.0,952440,179.39842761822325,18,468.0,489500.0,60.0,0.0
854,0.0,953420,0.0,18,468.0,489500.0,60.0,0.0
855,0.0,953440,0.0,18,468.0,489500.0,60.0,0.0
856,0.0,962400,1.4165457800804553,18,468.0,489500.0,60.0,0.0
857,0.0,962410,188.2732025145405,18,468.0,489500.0,60.0,0.0
858,0.0,962420,0.37544873547507257,18,468.0,489500.0,60.0,0.0
859,0.0,962430,62.68962713748397,18,468.0,489500.0,60.0,0.0
860,0.0,962440,0.46406463374142204,18,468.0,489500.0,60.0,0.0
861,0.0,962450,131.5175796987284,18,468.0,489500.0,60.0,0.0
862,0.0,962460,0.31477345387020045,18,468.0,489500.0,60.0,0.0
863,0.0,962470,22.917053717011445,18,468.0,489500.0,60.0,0.0
864,0.0,962480,0.3888541544051163,18,468.0,489500.0,60.0,0.0
865,0.0,962490,3.002711578157498,18,468.0,489500.0,60.0,0.0
866,0.0,962500,0.2859881496020388,18,468.0,489500.0,60.0,0.0
867,0.0,972490,1.1574965535289503,18,468.0,489500.0,60.0,0.0
868,0.0,982490,137.04921596216357,18,468.0,489500.0,60.0,0.0
869,0.0,982510,418.787611127371,18,468.0,489500.0,60.0,0.0
