,N0 [atoms/b-cm],ZAID,XS [barns],MT,T chamber [Kelvin],P chamber [Pa],Theta,Xe Conc [atoms/b-cm]
154,0.0,561370,0.2874610121008709,102,2700.0,6890000.0,60.0,0.0
155,0.0,561380,0.03065949797427736,102,2700.0,6890000.0,60.0,0.0
156,0.0,561400,0.3108415668701292,102,2700.0,6890000.0,60.0,0.0
157,0.0,571380,8.430299635017896,102,2700.0,6890000.0,60.0,0.0
158,0.0,571390,0.7472325776150287,102,2700.0,6890000.0,60.0,0.0
159,0.0,571400,1.121339428632774,102,2700.0,6890000.0,60.0,0.0
160,0.0,581380,0.2311623861816912,102,2700.0,6890000.0,60.0,0.0
161,0.0,581390,33.26935370057264,102,2700.0,6890000.0,60.0,0.0
162,0.0,581400,0.0428848414286894,102,2700.0,6890000.0,60.0,0.0
163,0.0,581410,3.9543506448591295,102,2700.0,6890000.0,60.0,0.0
164,0.0,581420,0.07669379999410139,102,2700.0,6890000.0,60.0,0.0
165,0.0,581430,0.8907910810090862,102,2700.0,6890000.0,60.0,0.0
166,0.0,581440,0.10392384079074343,102,2700.0,6890000.0,60.0,0.0
167,0.0,591410,1.0079920443999821,102,2700.0,6890000.0,60.0,0.0
168,0.0,591420,2.4581709832031313,102,2700.0,6890000.0,60.0,0.0
169,0.0,591430,7.632090063964476,102,2700.0,6890000.0,60.0,0.0
170,0.0,60120,0.0,102,2700.0,6890000.0,60.0,0.0
171,0.0,601420,1.2918470787227867,102,2700.0,6890000.0,60.0,0.0
172,0.0,601430,22.501321384662212,102,2700.0,6890000.0,60.0,0.0
173,0.0,601440,0.3033728425232818,102,2700.0,6890000.0,60.0,0.0
174,0.0,601450,6.469218781985187,102,2700.0,6890000.0,60.0,0.0
175,0.0,601460,0.1473997842434095,102,2700.0,6890000.0,60.0,0.0
176,0.0,601470,34.79221432459789,102,2700.0,6890000.0,60.0,0.0
177,0.0,601480,0.4126421157282772,102,2700.0,6890000.0,60.0,0.0
178,0.0,601500,0.3037583423857263,102,2700.0,6890000.0,60.0,0.0
179,0.0,611470,36.87234568564209,102,2700.0,6890000.0,60.0,0.0
180,0.0,611480,168.98246668302548,102,2700.0,6890000.0,60.0,0.0
